Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-17 00:00:00-04:00,86.30756164374782,86.36831594694858,85.32091235307112,85.44242095947266,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.39871125985869,85.89446863409366,84.86650277346662,85.47647857666016,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.18363170646789,86.65022062248644,83.87739321224763,84.98798370361328,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.3817040287766,87.3550034738647,85.33553014482946,87.21162414550781,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.45829429442931,90.4947803881452,88.03787170937105,89.07312774658203,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.7013070407747,89.62234460688504,87.12655239933392,87.50080108642578,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.65632697012038,88.70129820159251,86.89568177427711,88.66241455078125,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.55792788577938,88.77907450051282,85.78995750703652,85.93820190429688,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,85.84585558837018,88.01357302520984,85.3671112421525,87.91879272460938,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.50566045318362,88.93946836335702,87.48622233361435,88.65270233154297,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.7304656885215,89.2748220077914,88.43641686423359,88.48501586914062,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.39390551485566,90.03060958463712,88.37080487027472,88.48501586914062,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,89.91638706165726,91.32102654126581,89.88479363094679,90.85200500488281,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.23111377416458,92.01119713048321,90.45832063925833,90.57010650634766,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.54946038589766,92.71108256542591,91.46197031782751,92.67948913574219,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.5737986064413,93.62726270349853,92.02821230000306,93.07804870605469,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.67222323886368,93.2992120729912,92.05982226682518,93.24088287353516,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.54830204332501,97.16317034048585,92.59687358818513,92.81072998046875,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,92.19101893190584,94.53856641947361,91.25540846734508,94.34658813476562,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.22511971933456,96.47542722006055,93.79494692925732,94.99545288085938,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,93.8654293721476,94.6843964625213,93.22629270528407,93.82654571533203,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.27854726393537,94.43407445102358,93.16309153453818,93.63697814941406,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.72446644412312,95.74879688151813,93.379378684577,95.61027526855469,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.40250793502297,96.47784268487361,94.04038010462556,94.29068756103516,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,93.9917859277632,95.23846569726479,93.90430327124304,94.55558776855469,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.2882680485315,94.36603535470661,89.44007797032316,90.25175476074219,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.44613797665554,90.37326313898976,86.65509447529368,90.0281753540039,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,91.09258321042107,92.25420534467249,90.86901149818567,92.16185760498047,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.73172785652534,91.90913313088771,90.64300783304508,90.64787292480469,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,91.13148971151593,92.57015542560022,91.09503859889124,92.38545989990234,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.55677066710048,93.60783733719364,91.14850337011598,93.50334167480469,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,100.01133514701584,103.4427380109372,98.00886768351042,103.29206848144531,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,105.17787905542978,108.51936675829901,104.87897253825906,105.89478302001953,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,106.08432365144441,107.69552926335136,105.36012955059792,106.6019515991211,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.32248498790055,107.30913448125898,105.85588858029786,106.98834991455078,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.32129786014727,111.2168648469505,106.73076760644739,110.72110748291016,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.2415021197791,110.69919956892333,107.40524752399855,108.20378112792969,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.65233223130258,110.79657580812425,107.12039705946748,109.77649688720703,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,109.03882559792697,109.53790628694743,106.25125778841227,106.51175689697266,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.60486600059996,110.30965976352992,107.41010462326905,110.05159759521484,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.43442627597457,113.00471686377213,110.94507845537643,111.9992446899414,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,111.82394347790165,111.98949137768707,110.08566824114567,111.8994140625,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,113.0241661986812,113.04851322391465,110.97914238344337,111.60725402832031,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.35896888180658,112.96333955854516,111.02299914006174,112.53729248046875,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,112.94626924012053,114.09537909958976,112.58352304816549,112.678466796875,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.71986303729176,115.2931886914799,112.7028193742301,115.17876434326172,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,116.14041187069935,121.59868597251888,116.1282420708619,121.11421203613281,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.3284093838819,125.41362769585429,120.69302357078764,122.56275939941406,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.43314715380612,121.90301439370454,119.83120611678233,121.55730438232422,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,122.87680969820971,123.66803974764966,121.80803692672502,123.21034240722656,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,123.81414734892694,124.14768014650426,120.59079194716,121.73747253417969,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,122.71369446694932,123.132438062608,121.31626281349656,121.54024505615234,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,124.24016267088327,127.57063079085206,122.7015227453997,125.66193389892578,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.28454878420325,131.27115314665346,127.11293080171876,130.66737365722656,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,133.98811771326734,134.36790756368634,123.67534997091076,127.96015930175781,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.58771183000317,125.46718052250692,117.34551135279557,117.71556091308594,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,116.92677914209935,120.46174947786696,107.98709503336387,117.7934799194336,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,110.96698542167366,115.87504793239557,109.7302350684399,109.86656951904297,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,114.19032948681344,116.02111152579629,112.24268617440501,114.2487564086914,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,117.20918576977877,117.34552021964375,109.55494626315287,110.51902770996094,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.57075280375336,112.21347869736357,107.12038789476668,109.06803131103516,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.71684250832044,112.89516604141721,109.84710636140679,112.340087890625,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,115.23232135411556,115.71923219486175,110.6358818287243,112.5153579711914,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,112.21347910439461,112.96331855332305,109.10698546668381,109.19462585449219,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,106.84772755719133,109.26280142604845,105.8641654729451,107.45149230957031,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.509932124424,107.97736244484516,103.31275496127046,104.04312133789062,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,101.80332242964299,107.30541657570868,100.40101679009732,107.19829559326172,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.73022311017552,109.90551130322969,106.30237419337884,108.88299560546875,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.69797818298632,109.17514872406446,103.97493710920857,104.31578063964844,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.41683403022385,107.36385041762158,102.25128611202055,105.38699340820312,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.591486218956,109.49651327893982,104.85137965372228,109.3406982421875,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,111.99923269077127,112.30111503190352,109.82760709095112,111.9505386352539,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.55129711355788,112.2913963783167,110.59694842102935,111.10333251953125,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,110.81117321087004,114.19033573143906,110.64562530338286,112.77828979492188,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.56038244447453,114.63828996240579,112.7977675718812,113.73263549804688,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,109.93473092714387,112.3498120079921,109.28227217240111,110.06132507324219,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,110.9280312426724,113.59630056815382,110.57745484315866,113.45022583007812,106243800,0.0,0.0
