Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-17 00:00:00-04:00,72.21390814658389,72.67414536068073,71.32871407168385,72.19402313232422,30610000,0.0,0.0
2020-06-18 00:00:00-04:00,72.06033661951213,72.2154048668083,70.88687034219107,71.27852630615234,34862000,0.0,0.0
2020-06-19 00:00:00-04:00,71.57076945470374,71.79442659246736,70.527026033258,70.8073501586914,52784000,0.0,0.0
2020-06-22 00:00:00-04:00,70.82573053858148,72.1149953219477,70.53646502465703,72.10057830810547,29442000,0.0,0.0
2020-06-23 00:00:00-04:00,72.16718338256317,73.3202715198547,71.81927147352204,72.76261138916016,37752000,0.0,0.0
2020-06-24 00:00:00-04:00,72.7278309061588,73.34959789417282,71.07374946255558,71.20794677734375,31592000,0.0,0.0
2020-06-25 00:00:00-04:00,71.13438422276865,71.68607587886741,70.55386611832522,71.62544250488281,23958000,0.0,0.0
2020-06-26 00:00:00-04:00,71.20445673894217,71.422645846442,67.3460967259015,67.7208480834961,97640000,0.0,0.0
2020-06-29 00:00:00-04:00,67.61150331573306,69.48328070456722,67.17959202371577,69.44202423095703,45074000,0.0,0.0
2020-06-30 00:00:00-04:00,69.4276207314357,70.77553202748788,68.93308146352109,70.47980499267578,40286000,0.0,0.0
2020-07-01 00:00:00-04:00,70.53546890868623,71.99223188495623,70.28745229314445,71.67015838623047,42182000,0.0,0.0
2020-07-02 00:00:00-04:00,72.1592465077185,73.98231277452349,72.12097050392227,73.058349609375,57218000,0.0,0.0
2020-07-06 00:00:00-04:00,73.96391525367935,75.04990101856858,73.4087426096603,74.53548431396484,44712000,0.0,0.0
2020-07-07 00:00:00-04:00,74.36054519152535,75.61253530139979,74.04095914052067,74.05189514160156,42364000,0.0,0.0
2020-07-08 00:00:00-04:00,74.59263913094078,75.10804929253142,74.17016979615217,74.73180389404297,31766000,0.0,0.0
2020-07-09 00:00:00-04:00,75.04641785636663,76.0011943442537,74.33369705904624,75.48031616210938,41836000,0.0,0.0
2020-07-10 00:00:00-04:00,75.21142915914302,76.60755894787303,74.58866871060751,76.49175262451172,35918000,0.0,0.0
2020-07-13 00:00:00-04:00,77.03500131604395,78.3481252917943,74.87893313840226,75.1607437133789,42954000,0.0,0.0
2020-07-14 00:00:00-04:00,74.1945319489751,75.6860824898082,73.8535744753271,75.58966064453125,38108000,0.0,0.0
2020-07-15 00:00:00-04:00,75.70745014622172,76.35854404622746,74.44502478992416,75.391845703125,31026000,0.0,0.0
2020-07-16 00:00:00-04:00,74.62743618238423,75.34364564275172,73.9698806956977,75.29444122314453,26484000,0.0,0.0
2020-07-17 00:00:00-04:00,75.39333844833905,75.71739897892151,74.45844694853817,75.3903579711914,34264000,0.0,0.0
2020-07-20 00:00:00-04:00,75.2984098256749,77.9828110468107,74.68707832484279,77.7258529663086,30166000,0.0,0.0
2020-07-21 00:00:00-04:00,78.77903491380007,78.87943072642386,77.16818948482822,77.33220672607422,27486000,0.0,0.0
2020-07-22 00:00:00-04:00,77.32176290912874,77.88190292448506,76.70148248675669,77.77603912353516,24482000,0.0,0.0
2020-07-23 00:00:00-04:00,77.82972350310989,78.049406642117,74.97981123367747,75.38538360595703,33910000,0.0,0.0
2020-07-24 00:00:00-04:00,74.5126221465709,75.31977778186261,73.93607807341346,74.96092987060547,29902000,0.0,0.0
2020-07-27 00:00:00-04:00,75.21193503499865,76.4196881402229,75.16571109321869,76.01560974121094,27124000,0.0,0.0
2020-07-28 00:00:00-04:00,75.79542428646276,75.84562219179145,74.57872231521475,74.73429107666016,30910000,0.0,0.0
2020-07-29 00:00:00-04:00,74.80138542587366,76.20943703995182,74.70247606239894,75.72136688232422,22676000,0.0,0.0
2020-07-30 00:00:00-04:00,74.4519838580106,76.58519397142551,74.31281908832774,76.45994567871094,36042000,0.0,0.0
2020-07-31 00:00:00-04:00,74.40626116049008,74.80238401164732,72.26658953456065,73.95397186279297,91468000,0.0,0.0
2020-08-03 00:00:00-04:00,74.10556841740734,74.44005682994376,73.14731087568586,73.6960220336914,45482000,0.0,0.0
2020-08-04 00:00:00-04:00,73.8923344370333,74.21042638011383,72.76509236918598,73.225830078125,37212000,0.0,0.0
2020-08-05 00:00:00-04:00,73.40079257831415,74.05586048352254,73.12245545701828,73.51361083984375,29134000,0.0,0.0
2020-08-06 00:00:00-04:00,73.36749423519043,74.86451283620934,73.15625955179489,74.79890441894531,33306000,0.0,0.0
2020-08-07 00:00:00-04:00,75.00219827241234,75.55140243416874,73.87048140700423,74.47187805175781,27718000,0.0,0.0
2020-08-10 00:00:00-04:00,74.09562835921085,74.90825207707984,73.43409132935585,74.39483642578125,20546000,0.0,0.0
2020-08-11 00:00:00-04:00,74.25467015735923,75.07177596247018,73.46888590721392,73.58568572998047,31098000,0.0,0.0
2020-08-12 00:00:00-04:00,73.91272792250739,75.1329110653364,73.80735705287225,74.91272735595703,22512000,0.0,0.0
2020-08-13 00:00:00-04:00,74.96093555951427,76.39036635907057,74.96093555951427,75.38041687011719,22388000,0.0,0.0
2020-08-14 00:00:00-04:00,75.22931787656705,75.5364814391722,74.5031735678337,74.78299713134766,21942000,0.0,0.0
2020-08-17 00:00:00-04:00,75.34662281797921,75.7347977413456,74.80139267251226,75.36003875732422,19990000,0.0,0.0
2020-08-18 00:00:00-04:00,75.85109566745963,77.40428070349351,75.6299260619623,77.32525634765625,28378000,0.0,0.0
2020-08-19 00:00:00-04:00,77.16172889820545,77.97535362188799,76.54095544731099,76.77008056640625,30472000,0.0,0.0
2020-08-20 00:00:00-04:00,76.53946273744957,78.53748204410786,76.26560770655841,78.3426513671875,26382000,0.0,0.0
2020-08-21 00:00:00-04:00,78.12146988353578,79.1194897815358,77.64980372460877,78.30885314941406,34838000,0.0,0.0
2020-08-24 00:00:00-04:00,79.14881140764089,79.95945564648534,78.282508846513,78.78499603271484,25638000,0.0,0.0
2020-08-25 00:00:00-04:00,78.5339970725306,79.96442123036304,78.42365875506411,79.81382751464844,25150000,0.0,0.0
2020-08-26 00:00:00-04:00,79.83619697866935,82.14684028407368,79.5717839155142,81.71641540527344,52188000,0.0,0.0
2020-08-27 00:00:00-04:00,81.83967766198782,81.9082665554594,80.45796486880047,80.9405746459961,31350000,0.0,0.0
2020-08-28 00:00:00-04:00,80.9878015351671,81.578254599489,80.79595130951779,81.48282623291016,22418000,0.0,0.0
2020-08-31 00:00:00-04:00,81.68858693545364,81.73481087660946,80.78202889543032,80.99077606201172,26422000,0.0,0.0
2020-09-01 00:00:00-04:00,81.12148652427162,82.46641730928312,80.9907702334717,82.26065063476562,22652000,0.0,0.0
2020-09-02 00:00:00-04:00,82.90329204153242,85.79047925211977,82.5146242032786,85.35757446289062,49522000,0.0,0.0
2020-09-03 00:00:00-04:00,84.46941187762093,84.49327086398299,79.90627835306806,80.98978424072266,63726000,0.0,0.0
2020-09-04 00:00:00-04:00,79.97040009236323,81.2621527314446,76.44007368098255,78.58918762207031,55850000,0.0,0.0
2020-09-08 00:00:00-04:00,75.79542772130176,77.31381773144133,75.37295836929073,75.72584533691406,54032000,0.0,0.0
2020-09-09 00:00:00-04:00,76.98330502665233,77.47137522065788,75.80387789691835,76.90030670166016,39242000,0.0,0.0
2020-09-10 00:00:00-04:00,77.04692255801713,78.2139195980951,75.54691599071744,75.84761047363281,33024000,0.0,0.0
2020-09-11 00:00:00-04:00,75.95198761927614,76.47633921675812,74.20595898773026,75.336181640625,30706000,0.0,0.0
2020-09-14 00:00:00-04:00,76.12594164505171,77.385887124181,74.80685682751938,74.99174499511719,42660000,0.0,0.0
2020-09-15 00:00:00-04:00,75.93906003587539,77.08717306497414,75.65128855538055,76.29840087890625,23042000,0.0,0.0
2020-09-16 00:00:00-04:00,76.66422019413555,77.25517373350996,75.12892559871327,75.15377807617188,22128000,0.0,0.0
2020-09-17 00:00:00-04:00,73.84761090080998,74.48628243014171,72.6870752482164,73.90874481201172,40008000,0.0,0.0
2020-09-18 00:00:00-04:00,73.97137626531904,74.31432076299625,71.1542715059607,72.12196350097656,63056000,0.0,0.0
2020-09-21 00:00:00-04:00,71.15426772268764,71.5737490373038,69.71589547776034,71.0807113647461,56908000,0.0,0.0
2020-09-22 00:00:00-04:00,72.08368807015958,72.76212201409479,71.04889372299635,72.55585479736328,33950000,0.0,0.0
2020-09-23 00:00:00-04:00,72.17165912823069,72.22086354249963,69.71589017051375,70.04938507080078,37726000,0.0,0.0
2020-09-24 00:00:00-04:00,69.71589223307419,71.47086236710574,69.68954572564085,70.7188720703125,34552000,0.0,0.0
2020-09-25 00:00:00-04:00,70.82772346753602,71.8659912364517,69.96440136049542,71.5240478515625,30326000,0.0,0.0
2020-09-28 00:00:00-04:00,73.16072992273372,73.2104272911329,71.8828940164798,72.49819946289062,30784000,0.0,0.0
2020-09-29 00:00:00-04:00,72.7591433452389,73.16122715906542,72.26659105249696,72.864013671875,31816000,0.0,0.0
2020-09-30 00:00:00-04:00,72.6115193753347,73.8669903475037,72.35406834665217,72.84313201904297,40924000,0.0,0.0
2020-10-01 00:00:00-04:00,73.74075814562246,74.30786033648612,73.39980062797869,73.95149230957031,32884000,0.0,0.0
2020-10-02 00:00:00-04:00,72.54641379359045,73.51063227599069,71.93607578016741,72.34611511230469,31222000,0.0,0.0
2020-10-05 00:00:00-04:00,72.69652113934576,73.7924495083504,72.569285847998,73.69950866699219,21602000,0.0,0.0
2020-10-06 00:00:00-04:00,73.33517880442524,73.7834865085433,71.81976938299223,72.11847686767578,26096000,0.0,0.0
2020-10-07 00:00:00-04:00,72.5305126864444,73.01063495847261,71.23428569316523,72.52206420898438,36108000,0.0,0.0
2020-10-08 00:00:00-04:00,72.83568170788425,73.95794893824119,72.83568170788425,73.72932434082031,26076000,0.0,0.0
2020-10-09 00:00:00-04:00,74.19799995975423,75.14184037454105,73.9067474605017,75.07225799560547,32966000,0.0,0.0
2020-10-12 00:00:00-04:00,76.44154277746095,78.94750931736213,76.00913098258168,77.76311492919922,55344000,0.0,0.0
2020-10-13 00:00:00-04:00,78.38043710290792,78.7855090172623,77.46691696804017,77.88639831542969,39072000,0.0,0.0
2020-10-14 00:00:00-04:00,78.26064278428443,78.72037945492295,76.83419259220712,77.70596313476562,33174000,0.0,0.0
