Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-17 00:00:00-04:00,9.083810911090033,9.268451677844398,9.040452915462106,9.205658912658691,408304000,0.0,0.0
2020-06-18 00:00:00-04:00,9.196685786834397,9.25200347717217,9.084555204995517,9.187715530395508,254408000,0.0,0.0
2020-06-19 00:00:00-04:00,9.212135876739245,9.413969994218638,9.196935772316948,9.230823516845703,524160000,0.0,0.0
2020-06-22 00:00:00-04:00,9.26944557192382,9.499935623164514,9.24278289479882,9.495450019836426,398468000,0.0,0.0
2020-06-23 00:00:00-04:00,9.51962191479776,9.61082159286055,9.37659397631104,9.418953895568848,375108000,0.0,0.0
2020-06-24 00:00:00-04:00,9.445117618857322,9.525104713245367,9.11445759212739,9.205159187316895,449372000,0.0,0.0
2020-06-25 00:00:00-04:00,9.325012673832148,9.473772357840575,9.152082630430966,9.458821296691895,376072000,0.0,0.0
2020-06-26 00:00:00-04:00,9.468790577384969,9.468790577384969,9.095022528277667,9.124923706054688,592084000,0.0,0.0
2020-06-29 00:00:00-04:00,9.139624792643687,9.17426061310616,8.870760410375395,9.169775009155273,342248000,0.0,0.0
2020-06-30 00:00:00-04:00,9.283401475357346,9.494953941456858,9.236057866087853,9.466547966003418,367892000,0.0,0.0
2020-07-01 00:00:00-04:00,9.489472258928007,9.544291875837255,9.382076302538872,9.49869155883789,326648000,0.0,0.0
2020-07-02 00:00:00-04:00,9.607333997458817,9.705510657234788,9.546783565117343,9.580672264099121,364056000,0.0,0.0
2020-07-06 00:00:00-04:00,9.70974434360956,9.876195501444966,9.68059029670261,9.806923866271973,315892000,0.0,0.0
2020-07-07 00:00:00-04:00,9.913573604682442,10.036916783375405,9.81838735788152,9.83931827545166,357800000,0.0,0.0
2020-07-08 00:00:00-04:00,9.960916184059673,10.191407196448925,9.932759255070566,10.182435989379883,365480000,0.0,0.0
2020-07-09 00:00:00-04:00,10.346148979703914,10.535275335296316,10.199880631323513,10.474475860595703,494548000,0.0,0.0
2020-07-10 00:00:00-04:00,10.553962500909725,10.620243738461156,10.344652379153484,10.444822311401367,497676000,0.0,0.0
2020-07-13 00:00:00-04:00,10.560191369118831,10.75679273687105,9.99206340527175,10.019224166870117,457076000,0.0,0.0
2020-07-14 00:00:00-04:00,10.041900957875958,10.368574423863027,9.753351800817514,10.34290885925293,542676000,0.0,0.0
2020-07-15 00:00:00-04:00,10.380038105631712,10.398725748827697,10.02271534917091,10.193652153015137,403984000,0.0,0.0
2020-07-16 00:00:00-04:00,9.982099068314314,10.173218705450681,9.862991489974222,10.101455688476562,344964000,0.0,0.0
2020-07-17 00:00:00-04:00,10.191906282585094,10.214830484976233,10.05460915949439,10.167984962463379,266284000,0.0,0.0
